id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate,carbon_intensity_gco2_per_kwh,temperature_c_delft,temperature_source
69468007623,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10636724,2659181,0.175545,493369,0.185534,2025-06-07 18:45:00+00:00,2025-06-07 19:00:00+00:00,2026-03-18 07:22:12+00:00,185.534,13.875,Open-Meteo historical hourly archive interpolated to 15 minutes
69468007624,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10001944,2500486,0.165069,498355,0.199303,2025-06-07 19:00:00+00:00,2025-06-07 19:15:00+00:00,2026-03-18 07:22:12+00:00,199.303,13.4,Open-Meteo historical hourly archive interpolated to 15 minutes
69468067438,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9679504,2419876,0.159747,505918,0.209068,2025-06-07 19:15:00+00:00,2025-06-07 19:30:00+00:00,2026-03-18 07:22:12+00:00,209.068,13.275,Open-Meteo historical hourly archive interpolated to 15 minutes
69468399371,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9267344,2316836,0.152945,527340,0.227612,2025-06-07 19:30:00+00:00,2025-06-07 19:45:00+00:00,2026-03-18 07:22:12+00:00,227.612,13.15,Open-Meteo historical hourly archive interpolated to 15 minutes
69468399372,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9033900,2258475,0.149092,538366,0.238376,2025-06-07 19:45:00+00:00,2025-06-07 20:00:00+00:00,2026-03-18 07:22:12+00:00,238.376,13.025,Open-Meteo historical hourly archive interpolated to 15 minutes
69468399373,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8913308,2228327,0.147102,542023,0.243242,2025-06-07 20:00:00+00:00,2025-06-07 20:15:00+00:00,2026-03-18 07:22:12+00:00,243.24200000000002,12.9,Open-Meteo historical hourly archive interpolated to 15 minutes
69468459539,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8697884,2174471,0.143547,517776,0.238116,2025-06-07 20:15:00+00:00,2025-06-07 20:30:00+00:00,2026-03-18 07:22:12+00:00,238.11599999999999,12.85,Open-Meteo historical hourly archive interpolated to 15 minutes
69468792845,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8512476,2128119,0.140487,500261,0.235072,2025-06-07 20:30:00+00:00,2025-06-07 20:45:00+00:00,2026-03-18 07:22:12+00:00,235.072,12.8,Open-Meteo historical hourly archive interpolated to 15 minutes
69468792846,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8159780,2039945,0.134666,473539,0.232133,2025-06-07 20:45:00+00:00,2025-06-07 21:00:00+00:00,2026-03-18 07:22:12+00:00,232.133,12.75,Open-Meteo historical hourly archive interpolated to 15 minutes
69468792847,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7582516,1895629,0.125139,424789,0.224089,2025-06-07 21:00:00+00:00,2025-06-07 21:15:00+00:00,2026-03-18 07:22:12+00:00,224.089,12.7,Open-Meteo historical hourly archive interpolated to 15 minutes
69468853367,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7412244,1853061,0.122329,406969,0.21962,2025-06-07 21:15:00+00:00,2025-06-07 21:30:00+00:00,2026-03-18 07:22:12+00:00,219.62,12.674999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
69469231404,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,6941788,1735447,0.114564,379249,0.218531,2025-06-07 21:30:00+00:00,2025-06-07 21:45:00+00:00,2026-03-18 07:22:12+00:00,218.531,12.649999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
69469231405,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,6502552,1625638,0.107315,363904,0.223853,2025-06-07 21:45:00+00:00,2025-06-07 22:00:00+00:00,2026-03-18 07:22:12+00:00,223.853,12.625,Open-Meteo historical hourly archive interpolated to 15 minutes
69469231406,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,5580852,1395213,0.0921039,318771,0.228475,2025-06-07 22:00:00+00:00,2025-06-07 22:15:00+00:00,2026-03-18 07:22:12+00:00,228.47500000000002,12.6,Open-Meteo historical hourly archive interpolated to 15 minutes
69469231407,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,5217168,1304292,0.0861017,289627,0.222057,2025-06-07 22:15:00+00:00,2025-06-07 22:30:00+00:00,2026-03-18 07:22:12+00:00,222.05700000000002,12.5,Open-Meteo historical hourly archive interpolated to 15 minutes
69469568924,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,5301188,1325297,0.0874883,278304,0.209994,2025-06-07 22:30:00+00:00,2025-06-07 22:45:00+00:00,2026-03-18 07:22:12+00:00,209.994,12.399999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
69469568925,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,5411336,1352834,0.0893061,261040,0.192958,2025-06-07 22:45:00+00:00,2025-06-07 23:00:00+00:00,2026-03-18 07:22:12+00:00,192.958,12.299999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
69469568926,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,5406244,1351561,0.089222,226851,0.167844,2025-06-07 23:00:00+00:00,2025-06-07 23:15:00+00:00,2026-03-18 07:22:12+00:00,167.844,12.2,Open-Meteo historical hourly archive interpolated to 15 minutes
69469630153,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,5459492,1364873,0.0901007,206969,0.15164,2025-06-07 23:15:00+00:00,2025-06-07 23:30:00+00:00,2026-03-18 07:22:12+00:00,151.64,12.25,Open-Meteo historical hourly archive interpolated to 15 minutes
69469967404,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,5840536,1460134,0.0963892,205305,0.140607,2025-06-07 23:30:00+00:00,2025-06-07 23:45:00+00:00,2026-03-18 07:22:12+00:00,140.607,12.299999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
69469967405,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,6010692,1502673,0.0991973,195028,0.129787,2025-06-07 23:45:00+00:00,2025-06-08 00:00:00+00:00,2026-03-18 07:22:12+00:00,129.787,12.35,Open-Meteo historical hourly archive interpolated to 15 minutes
69469967406,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,6490560,1622640,0.107117,190464,0.117379,2025-06-08 00:00:00+00:00,2025-06-08 00:15:00+00:00,2026-03-18 07:22:12+00:00,117.37899999999999,12.4,Open-Meteo historical hourly archive interpolated to 15 minutes
69470020492,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,6647288,1661822,0.109703,191193,0.11505,2025-06-08 00:15:00+00:00,2025-06-08 00:30:00+00:00,2026-03-18 07:22:12+00:00,115.05,12.3,Open-Meteo historical hourly archive interpolated to 15 minutes
69470321242,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,6974816,1743704,0.115108,193904,0.111202,2025-06-08 00:30:00+00:00,2025-06-08 00:45:00+00:00,2026-03-18 07:22:12+00:00,111.202,12.2,Open-Meteo historical hourly archive interpolated to 15 minutes
69470321243,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7269532,1817383,0.119972,193941,0.106714,2025-06-08 00:45:00+00:00,2025-06-08 01:00:00+00:00,2026-03-18 07:22:12+00:00,106.714,12.1,Open-Meteo historical hourly archive interpolated to 15 minutes
69470321244,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7508636,1877159,0.123918,191743,0.102145,2025-06-08 01:00:00+00:00,2025-06-08 01:15:00+00:00,2026-03-18 07:22:12+00:00,102.145,12.0,Open-Meteo historical hourly archive interpolated to 15 minutes
69470374684,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7884412,1971103,0.13012,191768,0.0972897,2025-06-08 01:15:00+00:00,2025-06-08 01:30:00+00:00,2026-03-18 07:22:12+00:00,97.28970000000001,12.025,Open-Meteo historical hourly archive interpolated to 15 minutes
69470676581,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7908868,1977217,0.130523,190802,0.0965003,2025-06-08 01:30:00+00:00,2025-06-08 01:45:00+00:00,2026-03-18 07:22:12+00:00,96.5003,12.05,Open-Meteo historical hourly archive interpolated to 15 minutes
69470676582,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8126144,2031536,0.134109,190628,0.0938344,2025-06-08 01:45:00+00:00,2025-06-08 02:00:00+00:00,2026-03-18 07:22:12+00:00,93.8344,12.075,Open-Meteo historical hourly archive interpolated to 15 minutes
69470676583,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8697588,2174397,0.14354,192419,0.088493,2025-06-08 02:00:00+00:00,2025-06-08 02:15:00+00:00,2026-03-18 07:22:12+00:00,88.49300000000001,12.1,Open-Meteo historical hourly archive interpolated to 15 minutes
69470730379,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9023512,2255878,0.148918,192103,0.0851566,2025-06-08 02:15:00+00:00,2025-06-08 02:30:00+00:00,2026-03-18 07:22:12+00:00,85.1566,11.975,Open-Meteo historical hourly archive interpolated to 15 minutes
69471034578,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9269272,2317318,0.152974,192876,0.0832324,2025-06-08 02:30:00+00:00,2025-06-08 02:45:00+00:00,2026-03-18 07:22:12+00:00,83.2324,11.85,Open-Meteo historical hourly archive interpolated to 15 minutes
69471034579,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9431380,2357845,0.155649,191867,0.0813739,2025-06-08 02:45:00+00:00,2025-06-08 03:00:00+00:00,2026-03-18 07:22:12+00:00,81.37389999999999,11.725,Open-Meteo historical hourly archive interpolated to 15 minutes
69471034580,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9091412,2272853,0.150039,192224,0.0845739,2025-06-08 03:00:00+00:00,2025-06-08 03:15:00+00:00,2026-03-18 07:22:12+00:00,84.5739,11.6,Open-Meteo historical hourly archive interpolated to 15 minutes
69471088729,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9103472,2275868,0.150237,192166,0.0844364,2025-06-08 03:15:00+00:00,2025-06-08 03:30:00+00:00,2026-03-18 07:22:12+00:00,84.43639999999999,11.7,Open-Meteo historical hourly archive interpolated to 15 minutes
69471394324,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8682680,2170670,0.143293,192308,0.0885938,2025-06-08 03:30:00+00:00,2025-06-08 03:45:00+00:00,2026-03-18 07:22:12+00:00,88.5938,11.8,Open-Meteo historical hourly archive interpolated to 15 minutes
69471394325,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8472892,2118223,0.139831,192153,0.0907142,2025-06-08 03:45:00+00:00,2025-06-08 04:00:00+00:00,2026-03-18 07:22:12+00:00,90.71419999999999,11.9,Open-Meteo historical hourly archive interpolated to 15 minutes
69471394326,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8518352,2129588,0.140581,191204,0.0897845,2025-06-08 04:00:00+00:00,2025-06-08 04:15:00+00:00,2026-03-18 07:22:12+00:00,89.78450000000001,12.0,Open-Meteo historical hourly archive interpolated to 15 minutes
69471448826,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8397072,2099268,0.138579,188867,0.089968,2025-06-08 04:15:00+00:00,2025-06-08 04:30:00+00:00,2026-03-18 07:22:12+00:00,89.968,11.924999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
69471755815,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8498360,2124590,0.140251,188806,0.088867,2025-06-08 04:30:00+00:00,2025-06-08 04:45:00+00:00,2026-03-18 07:22:12+00:00,88.867,11.85,Open-Meteo historical hourly archive interpolated to 15 minutes
69471755816,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8264028,2066007,0.136383,187952,0.0909736,2025-06-08 04:45:00+00:00,2025-06-08 05:00:00+00:00,2026-03-18 07:22:12+00:00,90.9736,11.774999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
69471755817,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8658172,2164543,0.142888,192434,0.0889028,2025-06-08 05:00:00+00:00,2025-06-08 05:15:00+00:00,2026-03-18 07:22:12+00:00,88.9028,11.7,Open-Meteo historical hourly archive interpolated to 15 minutes
69471810673,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8836072,2209018,0.145824,192514,0.0871491,2025-06-08 05:15:00+00:00,2025-06-08 05:30:00+00:00,2026-03-18 07:22:12+00:00,87.14909999999999,11.6,Open-Meteo historical hourly archive interpolated to 15 minutes
69472119583,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8770908,2192727,0.144748,192099,0.0876073,2025-06-08 05:30:00+00:00,2025-06-08 05:45:00+00:00,2026-03-18 07:22:12+00:00,87.6073,11.5,Open-Meteo historical hourly archive interpolated to 15 minutes
69472119584,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9090008,2272502,0.150014,189110,0.0832166,2025-06-08 05:45:00+00:00,2025-06-08 06:00:00+00:00,2026-03-18 07:22:12+00:00,83.2166,11.4,Open-Meteo historical hourly archive interpolated to 15 minutes
69472119585,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10154596,2538649,0.167583,193572,0.07625,2025-06-08 06:00:00+00:00,2025-06-08 06:15:00+00:00,2026-03-18 07:22:12+00:00,76.25,11.3,Open-Meteo historical hourly archive interpolated to 15 minutes
69472450200,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10578012,2644503,0.174571,193809,0.0732875,2025-06-08 06:15:00+00:00,2025-06-08 06:30:00+00:00,2026-03-18 07:22:12+00:00,73.28750000000001,11.675,Open-Meteo historical hourly archive interpolated to 15 minutes
69475196467,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10811436,2702859,0.178423,194342,0.0719024,2025-06-08 06:30:00+00:00,2025-06-08 06:45:00+00:00,2026-03-18 07:22:12+00:00,71.9024,12.05,Open-Meteo historical hourly archive interpolated to 15 minutes
69475196468,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11191836,2797959,0.184701,197250,0.0704978,2025-06-08 06:45:00+00:00,2025-06-08 07:00:00+00:00,2026-03-18 07:22:12+00:00,70.4978,12.425,Open-Meteo historical hourly archive interpolated to 15 minutes
